episodio,pasos,recompensa
730,55625,478.24365
731,55757,680.01636
732,55932,913.36255
733,56009,375.3032
734,56089,428.81488
735,56173,426.5743
736,56284,600.1988
737,56379,468.52463
738,56476,461.9587
739,56613,725.9527
740,56686,405.55295
741,56764,370.74258
742,56843,428.78333
743,56955,561.56226
744,57062,564.1467
745,57168,523.1152
746,57288,630.9076
747,57358,360.36987
748,57440,408.7184
749,57535,495.00668
750,57678,764.1633
751,57758,430.19308
752,57912,773.6961
753,58020,507.69165
754,58105,410.66132
755,58246,706.4369
756,58349,571.85803
757,58440,472.7312
758,58564,608.4452
759,58679,559.3557
760,58761,394.4294
761,58838,400.13077
762,58945,571.8489
763,59036,453.43204
764,59138,555.8567
765,59326,978.60516
766,59429,494.7701
767,59539,528.9556
768,59659,561.0763
769,59735,352.61316
770,59830,502.94098
771,59929,496.70334
772,59986,281.49332
773,60070,419.6636
774,60206,640.9359
775,60298,495.45825
776,60365,335.5047
777,60442,425.54715
778,60535,495.21017
779,60637,502.3826
780,60756,591.45166
781,60877,613.59503
782,61009,652.7898
783,61093,402.2235
784,61176,426.13113
785,61275,499.46262
786,61355,363.6033
787,61478,570.9403
788,61562,411.94907
789,61653,441.8556
790,61784,608.4473
791,61878,410.9884
792,62030,733.57635
793,62129,483.1608
794,62232,519.31085
795,62344,553.99255
796,62437,419.9069
797,62522,402.43777
798,62641,604.68335
799,62812,872.35187
800,62944,642.855
801,63057,585.88104
802,63140,435.09866
803,63243,522.2868
804,63361,570.94055
805,63438,415.4767
806,63518,416.52628
807,63637,592.9444
808,63731,519.4742
809,63848,558.06757
810,63951,500.68628
811,64058,533.7684
812,64169,559.01044
813,64306,675.06805
814,64469,791.16974
815,64592,566.516
816,64688,523.65424
817,64770,410.15485
818,64852,450.57834
819,64942,434.77408
820,65105,772.97504
821,65253,778.507
822,65352,528.23645
823,65418,357.49728
824,65503,447.72894
825,65596,484.77356
826,65674,424.13544
827,65748,394.9199
828,65823,393.2097
829,65899,409.34323
830,65990,496.75192
831,66065,402.00812
832,66160,530.9229
833,66237,413.28595
834,66335,449.13315
835,66439,562.8047
836,66504,352.8376
837,66612,572.2603
838,66719,600.71893
839,66826,578.6652
840,66941,641.8741
841,67028,480.53055
842,67126,500.0981
843,67223,510.11108
844,67307,450.9236
845,67396,488.12595
846,67463,375.75314
847,67563,539.2836
848,67644,440.2529
849,67750,598.0246
850,67887,655.65405
851,67977,476.96317
852,68086,520.4978
853,68151,348.6731
854,68277,674.4619
855,68396,555.9223
856,68533,663.3464
857,68627,513.91113
858,68746,635.3209
859,68869,600.00903
860,68952,439.5732
861,69047,457.92786
862,69149,464.4419
863,69223,408.0428
864,69303,394.9974
865,69384,405.40488
866,69522,754.03705
867,69624,549.1265
868,69770,765.64624
869,69873,466.6664
870,69996,641.7841
871,70111,560.1385
872,70229,557.5967
873,70383,755.2986
874,70482,457.97247
875,70582,551.1075
876,70713,693.8591
877,70839,687.47925
878,70975,723.28687
879,71080,574.92224
880,71176,457.99405
881,71354,953.56354
882,71539,972.7154
883,71665,673.7593
884,71745,373.8664
885,71841,466.70877
886,71984,727.64905
887,72077,479.41678
888,72267,1015.61145
889,72347,382.66968
890,72445,518.94867
891,72559,600.1611
892,72633,382.9926
893,72742,501.45172
894,72851,484.0569
895,72936,468.3621
896,73031,528.4058
897,73126,525.1339
898,73258,730.62976
899,73507,1233.2963
900,73665,816.7977
