episodio,pasos,recompensa
802,63740,490.13992
803,63858,574.0818
804,63963,559.71533
805,64064,518.8796
806,64224,811.1577
807,64448,1079.4675
808,64603,760.4792
809,64745,673.7996
810,64922,821.5197
811,65016,428.27835
812,65144,678.5282
813,65236,440.2475
814,65338,533.6478
815,65421,450.26205
816,65514,515.774
817,65662,686.80835
818,65745,433.36215
819,65862,579.63556
820,65977,584.7483
821,66106,632.74603
822,66221,622.8101
823,66357,712.3189
824,66502,674.38367
825,66601,525.88416
826,66708,477.0141
827,66932,1202.8226
828,67047,586.0811
829,67184,642.46594
830,67264,392.952
831,67388,612.6623
832,67495,491.94083
833,67625,619.6858
834,67728,553.5965
835,67863,672.35657
836,67931,352.9343
837,68030,507.84192
838,68132,529.8939
839,68236,549.2776
840,68304,350.8464
841,68459,809.10956
842,68605,760.9079
843,68735,644.07666
844,68868,705.24744
845,68995,653.00653
846,69160,757.0203
847,69264,459.67194
848,69406,653.19104
849,69529,667.4528
850,69628,449.1521
851,69730,518.7194
852,69820,470.2268
853,69928,505.5202
854,70020,430.07944
855,70119,472.18814
856,70217,484.0761
857,70408,909.08966
858,70574,849.683
859,70677,442.44193
860,70759,437.4283
861,70883,566.91956
862,71028,704.7355
863,71141,601.64453
864,71211,386.4205
865,71339,682.3576
866,71461,568.0691
867,71693,1212.086
868,71902,994.39685
869,71986,387.53943
870,72164,850.25793
871,72278,498.90475
872,72373,509.56708
873,72458,398.3109
874,72550,496.92075
875,72714,835.85474
876,72849,709.00824
877,73008,812.7102
878,73141,640.612
879,73335,983.43713
880,73455,642.67316
881,73567,594.26483
882,73686,652.8254
883,73793,560.6345
884,73966,889.02075
885,74100,704.6795
886,74186,454.9271
887,74343,751.65216
888,74437,500.34418
889,74549,592.7615
890,74758,986.2788
891,74911,703.16956
892,75146,1142.907
893,75290,747.5598
894,75425,635.7821
895,75553,684.5069
896,75674,582.0597
897,75850,843.765
898,76019,840.0129
899,76115,459.27124
900,76221,538.0738
901,76317,419.92773
902,76397,427.33856
903,76463,351.65335
904,76610,743.0059
905,76730,620.1375
