episodio,pasos,recompensa
624,576332,1230.6272
625,577332,585.85626
626,578332,1041.439
627,579332,1104.0435
628,580332,705.40027
629,581332,1129.9707
630,582332,966.42334
631,583332,1117.8763
632,584332,1054.067
633,584341,8.679939
634,585341,1115.0459
635,586341,1137.4668
636,587341,1178.406
637,588341,1175.9985
638,589341,1104.5985
639,590341,1138.7678
640,590354,11.966635
641,591354,1169.507
642,592354,972.8126
643,593354,1129.2699
644,594354,1100.3479
645,595354,1113.4446
646,596354,1034.1482
647,597354,1186.3319
648,598354,1218.292
649,599354,1209.5969
650,600354,1233.87
651,601354,1152.586
652,602354,1270.2676
653,603354,1364.9896
654,604354,1353.5273
655,605354,1364.8796
656,606354,1391.9867
657,607354,1009.50415
658,608354,965.2411
659,609354,958.0731
660,610354,1460.9261
661,611354,587.8452
662,612354,1516.0292
663,613354,1576.7301
664,614354,1425.0104
665,615354,1443.1508
666,616290,1472.1548
667,617290,1631.5751
668,618290,955.82025
669,619290,569.65686
670,620290,685.5934
671,621290,1491.5836
672,622290,1614.7362
673,623248,1509.4438
674,624248,1511.739
675,625248,1330.4744
676,626248,1501.2354
677,626819,807.2817
678,627819,1269.8832
679,628819,845.6127
680,629819,1506.958
681,630780,695.0895
682,631780,439.65454
683,632780,874.1322
684,633300,-12.69223
685,634300,1306.851
686,635300,1590.2789
687,636300,1113.2834
688,637300,1710.0469
689,638300,1268.0898
690,638526,392.69226
691,639526,816.6817
692,640526,610.79114
693,640873,601.34906
694,641253,657.2031
695,642253,1797.3309
696,643253,1656.3553
697,643390,209.77919
698,644390,1665.8188
699,644427,64.54852
700,645300,1438.4343
701,646300,1474.2443
702,646338,51.48408
703,646480,243.68976
704,646531,78.56508
705,646556,32.46259
706,647043,857.38873
707,648043,649.32495
708,649043,1781.9058
709,649422,657.28064
710,650237,1311.9097
711,651237,1737.8374
712,652237,1598.3406
713,653237,1487.109
714,653574,576.8598
715,654574,1696.5723
716,654708,224.67221
717,654790,150.42473
718,655472,1158.0573
719,656472,936.0482
720,657472,1708.668
721,657659,369.38214
722,658008,605.33575
723,658320,572.69836
724,659320,1661.2236
725,660320,1728.6343
726,661320,1667.7334
727,662320,1792.0674
728,663320,1744.4121
729,664320,1806.9905
730,665320,1887.2808
731,666320,1230.5714
732,667320,831.37885
733,668320,1791.3298
734,668519,358.28467
735,668557,65.34351
736,669511,1969.9296
737,669936,844.0587
738,670299,687.7835
739,671299,1838.4293
740,672299,1848.6167
741,673299,1982.5739
742,674299,1877.0388
743,675299,1790.1667
744,676299,1949.3228
745,677127,1616.3191
746,678037,1705.9504
747,678286,443.0546
748,678805,1018.3895
749,678926,204.83244
750,679926,596.7813
751,680926,1988.2854
752,681184,408.04086
753,682184,1683.4718
754,682445,450.8818
755,682611,309.60422
756,683218,1140.0891
757,684218,2018.6984
758,685218,1928.1566
759,686218,1920.3829
760,687218,918.7715
761,688218,1930.5292
762,689218,1971.2931
763,690218,2060.276
764,690575,697.3967
765,690990,856.7781
766,691990,2085.3018
767,692990,2054.6934
768,693990,2090.2695
769,694990,2136.293
770,695990,2013.0483
771,696283,599.4529
772,696371,168.13165
773,697371,2171.3987
774,698371,2089.0332
775,699371,2057.3625
