episodio,pasos,recompensa
860,682292,5304.262
861,683292,4501.8687
862,684292,4927.3154
863,685292,4894.2505
864,685794,2480.7039
865,686794,5249.966
866,687794,5189.6313
867,688794,4968.173
868,689794,5174.051
869,690794,5225.863
870,691794,5095.939
871,692794,5305.8555
872,693794,4968.896
873,694794,4887.117
874,695794,4612.63
875,696689,4853.3813
876,697689,5315.767
877,698689,4870.1094
878,699339,3298.3003
