time,torso_height,velocity_x,energy,com_x,com_z
2.3959999999999577,0.17514802486490066,0.028502855392667108,0.0,0.07731607954668777,0.22028070924877657
2.3979999999999575,0.17517265636748935,0.02643887471830458,0.0,0.0773709627085106,0.22026939542821736
2.3999999999999573,0.17519366927132984,0.024428835034733327,0.0,0.07742061925594045,0.22025885424190864
2.401999999999957,0.1752111627538393,0.022478382392920097,0.0,0.07746517434616217,0.22024898381362232
2.403999999999957,0.17522524476128742,0.02059234867017333,0.0,0.07750476964299204,0.22023969560167284
2.4059999999999566,0.1752360308628913,0.018774878615822894,0.0,0.07753956091922552,0.2202309130897157
2.4079999999999564,0.1752436431033113,0.017029309671110226,0.0,0.07756971580960167,0.22022257046075347
2.409999999999956,0.17524820879648173,0.01535824910982327,0.0,0.07759541160854226,0.22021461114872856
2.411999999999956,0.17524985937736748,0.013763659997755529,0.0,0.07761683324593485,0.22020698649381693
2.4139999999999557,0.17524872939076142,0.012246934863023962,0.0,0.07763417152776708,0.2201996546481133
2.4159999999999555,0.17524495557873765,0.01080895955806188,0.0,0.07764762157476233,0.2201925796457145
2.4179999999999553,0.17523867605738386,0.009450169207602433,0.0,0.0776573814343119,0.22018573061167168
2.419999999999955,0.17523002957484946,0.008170597684664518,0.0,0.077663650845383,0.22017908108829842
2.421999999999955,0.17521915484379114,0.006969921708067216,0.0,0.07766663013946522,0.22017260846055586
2.4239999999999546,0.1752061899420887,0.005847500388284753,0.0,0.07766651926321877,0.22016629346488648
2.4259999999999544,0.1751912717762829,0.004802410846628137,0.0,0.07766351691048669,0.2201601197680783
2.427999999999954,0.17517453560263196,0.003833480382452008,0.0,0.0776578197528727,0.22015407360458794
2.429999999999954,0.17515611460101632,0.0029393155535257154,0.0,0.077649621759284,0.22014814346233239
2.4319999999999538,0.17513613949720175,0.0021183284570545514,0.0,0.07763911359578458,0.22014231980832613
2.4339999999999535,0.1751147382291991,0.0013687604459148579,0.0,0.07762648209786922,0.22013659484672862
2.4359999999999533,0.1750920356536796,0.0006887034806218688,0.0,0.07761190980792054,0.22013096230292004
2.437999999999953,0.17506815328861025,7.604504235861277e-05,0.0,0.07759557457117104,0.22012541722816273
2.439999999999953,0.17504320554052066,-0.00047522600377173795,0.0,0.0775776417945766,0.2201199554086317
2.4419999999999527,0.1750172991008161,-0.0009699643660516145,0.0,0.07755826393682157,0.22011457322652006
2.4439999999999524,0.17499053267565223,-0.0014097019031641153,0.0,0.07753757978385861,0.2201092674195306
2.445999999999952,0.17496300311238544,-0.0017962474317397262,0.0,0.07751572769612003,0.2201040354259754
2.447999999999952,0.17493480391767102,-0.00213155676264528,0.0,0.07749284233116416,0.2200988748654424
2.4499999999999518,0.17490602502897,-0.002417687557475188,0.0,0.07746905412303047,0.22009378328252555
2.4519999999999516,0.17487675268807812,-0.0026567801411340537,0.0,0.07744448893517002,0.220088758058969
2.4539999999999513,0.1748470693230635,-0.0028510394063632127,0.0,0.07741926775091912,0.22008379631577327
2.455999999999951,0.17481705345603293,-0.0030027177598255877,0.0,0.07739350642185223,0.22007889483916193
2.457999999999951,0.17478677963591682,-0.0031140990980662924,0.0,0.0773673154695157,0.22007405002892674
2.4599999999999507,0.1747563183953047,-0.003187483827504253,0.0,0.07734079993639574,0.22006925786753181
2.4619999999999505,0.1747257362301975,-0.0032251749570522156,0.0,0.07731405928221578,0.22006451390819712
2.4639999999999502,0.17469509560137442,-0.003229465296615097,0.0,0.0772871873218225,0.22005981328000718
2.46599999999995,0.17466445495594196,-0.003202625791392173,0.0,0.0772602722010414,0.2200551507079635
2.46799999999995,0.17463386876749265,-0.0031468950125463913,0.0,0.0772333964069713,0.22005052054578067
2.4699999999999496,0.17460338759322536,-0.003064469811323131,0.0,0.0772066368092794,0.22004591681918306
2.4719999999999493,0.17457305814630675,-0.002957497127970771,0.0,0.07718006472914755,0.22004133327745173
2.473999999999949,0.17454292338173572,-0.0028280669304664237,0.0,0.07715374603263392,0.22003676345102888
2.475999999999949,0.17451302259397616,-0.0026782062424532864,0.0,0.0771277412453421,0.22003220071309662
2.4779999999999487,0.17448339152466352,-0.002509874206010766,0.0,0.07710210568544015,0.22002763834319541
2.4799999999999485,0.17445406247875117,-0.0023249581135931577,0.0,0.07707688961224538,0.22002306959113177
2.4819999999999482,0.1744250644475569,-0.0021252703350741298,0.0,0.07705213838777625,0.22001848773964938
2.483999999999948,0.174396423237261,-0.0019125460604416766,0.0,0.07702789264887153,0.22001388616454612
2.485999999999948,0.17436816160153001,-0.0016884417761370858,0.0,0.07700418848768394,0.2200092583911693
2.4879999999999476,0.17434029937705953,-0.00145453439306742,0.0,0.0769810576385602,0.22000459814644324
2.4899999999999474,0.1743128536209464,-0.0012123209465035624,0.0,0.07695852766952524,0.21999989940580056
2.491999999999947,0.1742858387489281,-0.0009632187919792861,0.0,0.07693662217678333,0.21999515643459494
2.493999999999947,0.17425926667364044,-0.000708566226457202,0.0,0.07691536098083727,0.21999036382375572
2.4959999999999467,0.1742331469421543,-0.0004496234699864927,0.0,0.07689476032299689,0.21998551651960074
2.4979999999999465,0.17420748687215704,-0.0001875739494756909,0.0,0.07687483306121236,0.219980609847866
2.4999999999999463,0.17418229168623234,7.64741673024437e-05,0.0,0.07685558886431056,0.21997563953211763
2.501999999999946,0.17415756464378296,0.0003414862329984372,0.0,0.07683703440384218,0.21997060170680993
2.503999999999946,0.17413330717020759,0.0006064992167745665,0.0,0.07681917354286645,0.21996549292531148
2.5059999999999456,0.1741095189830153,0.0008706196691494758,0.0,0.07680200752110079,0.21996031016328255
2.5079999999999454,0.17408619821461513,0.0011330215845423,0.0,0.07678553513595274,0.21995505081781344
2.509999999999945,0.17406334153156777,0.0013929441860185557,0.0,0.07676975291903175,0.2199497127027515
2.511999999999945,0.17404094425013295,0.0016496896528794612,0.0,0.07675465530780703,0.2199442940406572
2.5139999999999447,0.17401900044797802,0.0019026208084230126,0.0,0.07674023481213572,0.21993879345181785
2.5159999999999445,0.1739975030719494,0.0021511587824033576,0.0,0.07672648217543998,0.21993320994074106
2.5179999999999443,0.17397644404183477,0.002394780660371633,0.0,0.07671338653035649,0.2199275428805334
2.519999999999944,0.17395581435006435,0.0026330171301509483,0.0,0.07670093554872154,0.21992179199553968
2.521999999999944,0.17393560415732567,0.0028654501340980416,0.0,0.07668911558578988,0.21991595734260155
2.5239999999999436,0.1739158028840766,0.0030917105345256092,0.0,0.07667791181861715,0.2199100392912608
2.5259999999999434,0.17389639929796563,0.003311475798590264,0.0,0.07666730837856224,0.21990403850320814
2.527999999999943,0.17387738159717125,0.00352446802773277,0.0,0.07665728847789204,0.21989795591124361
2.529999999999943,0.1738587375111469,0.003730474987779359,0.0,0.07664783455701768,0.2198917926833732
2.5319999999999427,0.17384045443399931,0.003929365300274695,0.0,0.07663892847394384,0.21988555016678263
2.5339999999999425,0.1738225195155101,0.004121026113987542,0.0,0.07663055164109948,0.21987922985946298
2.5359999999999423,0.1738049196992184,0.004305356576544578,0.0,0.07662268509469362,0.21987283341381583
2.537999999999942,0.17378764173697991,0.004482269632432398,0.0,0.07661530953220627,0.2198663626509992
2.539999999999942,0.17377067221669096,0.004651693767235744,0.0,0.07660840536300759,0.21985981956037545
2.5419999999999416,0.17375399759336907,0.004813574647799825,0.0,0.07660195276118305,0.2198532062929366
2.5439999999999414,0.17373760422320217,0.0049678766098778734,0.0,0.07659593172060915,0.2198465251499813
2.545999999999941,0.17372147840014374,0.005114583948629294,0.0,0.0765903221121542,0.21983977856815246
2.547999999999941,0.17370560639459498,0.005253701972855918,0.0,0.07658510374273089,0.21983296910180555
2.5499999999999408,0.1736899744936662,0.0053852577908714465,0.0,0.07658025641579629,0.21982609940354791
2.5519999999999405,0.17367456904248324,0.0055093008040861,0.0,0.07657575999279001,0.21981917220368258
2.5539999999999403,0.17365937648598706,0.005625902893392409,0.0,0.07657159445491915,0.21981219028919882
2.55599999999994,0.1736443834106589,0.005735158292892545,0.0,0.07656773996464294,0.21980515648285603
2.55799999999994,0.17362957658561262,0.005837183154972977,0.0,0.07656417692618331,0.21979807362282322
2.5599999999999397,0.17361494300251934,0.005932114819815006,0.0,0.07656088604438378,0.21979094454326129
2.5619999999999394,0.17360046991385603,0.006020110810716114,0.0,0.0765578483812574,0.21978377205615668
2.563999999999939,0.1735861448690239,0.006101347583746854,0.0,0.07655504540961376,0.2197765589346412
2.565999999999939,0.17357195574793516,0.006176019065998306,0.0,0.07655245906321048,0.21976930789797042
2.5679999999999388,0.17355789079173145,0.006244335020804869,0.0,0.07655007178295535,0.21976202159826083
2.5699999999999386,0.1735439386303761,0.006306519280764129,0.0,0.07654786655876963,0.21975470260904467
2.5719999999999383,0.1735300883069224,0.006362807890135004,0.0,0.07654582696682091,0.2197473534156282
2.573999999999938,0.1735163292983466,0.006413447197402243,0.0,0.0765439372019247,0.21973997640721893
2.575999999999938,0.173502651532895,0.006458691936612976,0.0,0.0765421821050149,0.21973257387072995
2.5779999999999377,0.17348904540391308,0.006498802250260991,0.0,0.07654054718560424,0.21972514798619164
2.5799999999999375,0.17347550175756332,0.00653402174527138,0.0,0.07653901861117869,0.21971770083891867
2.5819999999999372,0.17346201186871713,0.006564577577919572,0.0,0.07653758317922525,0.2197102344351682
2.583999999999937,0.1734485674181927,0.006590695862863255,0.0,0.07653622829023522,0.21970275071582665
2.585999999999937,0.17343516049314522,0.006612601669331065,0.0,0.07653494194793718,0.21969525155199468
2.5879999999999366,0.17342178358655858,0.006630518415847763,0.0,0.0765337127583866,0.21968773874125358
2.5899999999999364,0.173408429594327,0.00664466730269841,0.0,0.07653252992594069,0.2196802140054981
2.591999999999936,0.17339509181124302,0.0066552667825859925,0.0,0.07653138324767492,0.2196726789893211
2.593999999999936,0.1733817639259816,0.006662532069609926,0.0,0.07653026310634796,0.21966513525890807
2.5959999999999357,0.17336865475052332,0.006614529282968891,0.0,0.07652928374170163,0.21965763067855648
2.5979999999999355,0.17335578495595616,0.006571132465743025,0.0,0.07652847468623218,0.2196501675466085
2.5999999999999353,0.1733433589686466,0.006540174918705271,0.0,0.07652795579935642,0.21964279111172677
2.601999999999935,0.17333127449359553,0.006518424403170185,0.0,0.07652768150733794,0.21963547807591963
2.603999999999935,0.17331951573490145,0.0065032209544717634,0.0,0.0765276491878989,0.21962822521480102
2.6059999999999346,0.17330807326689146,0.006478201299137302,0.0,0.07652785801266311,0.21962103101569225
2.6079999999999344,0.17329708161235402,0.006397587394417475,0.0,0.07652836369990822,0.21961385790735113
2.609999999999934,0.17328659934696788,0.006333795714199321,0.0,0.07652919745608566,0.21960669214169842
2.611999999999934,0.17327661083855905,0.006282135944696184,0.0,0.07653036595698204,0.21959954265275453
2.6139999999999337,0.17326710811041668,0.006236017931761888,0.0,0.07653186955494948,0.21959241912512759
2.6159999999999335,0.17325808567353995,0.006193635378478192,0.0,0.07653370579018293,0.2195853312935397
