episodio,pasos,recompensa
783,12932,-0.5238409
784,12941,-1.5112641
785,12950,-0.31156766
786,12960,-0.5690068
787,12969,-1.0352836
788,12978,-1.362928
789,12987,-3.2417347
790,12996,-0.97891456
791,13005,-1.5709018
792,13013,-2.0442157
793,13022,-1.6566535
794,13031,-1.4144258
795,13041,-0.19782008
796,13050,-0.8668356
797,13066,-11.2122965
798,13075,-0.14313114
799,13084,-0.3832664
800,13093,-1.3836675
801,13103,-0.9542911
802,13112,-1.5821856
803,13122,-0.5097719
804,13131,-0.9571755
805,13140,-1.961065
806,13150,-1.1837797
807,13159,-1.5952277
808,13167,-1.5306537
809,13176,-3.408129
810,13185,-1.6703162
811,13195,-1.288852
812,13204,-1.1305096
813,13213,-1.675312
814,13222,-1.6736475
815,13231,-1.7072365
816,13240,-1.1814255
817,13249,-0.45780212
818,13258,-0.8569759
819,13267,-0.94470996
820,13277,-0.13832669
821,13287,-0.3202061
822,13296,-2.8054073
823,13305,-1.1840994
824,13314,-2.8231246
825,13323,-1.5995257
826,13332,-0.941691
827,13340,-2.0270321
828,13356,-11.485599
829,13365,-1.7082734
830,13374,-0.90643793
831,13383,-1.0450187
832,13393,-0.98675144
833,13403,-1.0640041
834,13413,-1.1221104
835,13421,-1.9714508
836,13430,-1.3451433
837,13439,-1.3462182
838,13448,-1.1116846
839,13464,-11.430906
840,13474,-1.364886
841,13483,-1.6399151
842,13493,-1.2929419
843,13502,-1.586381
844,13511,-0.7325138
845,13520,-1.6005363
846,13529,-0.31481308
847,13538,-1.3835225
848,13547,-1.6283405
849,13563,-10.517581
850,13572,-1.1295601
851,13581,-2.400607
852,13590,-1.1545448
853,13600,-1.2981777
854,13609,-1.6115375
855,13618,-1.3106213
856,13627,-0.9291267
857,13635,-1.9501679
858,13644,-2.208643
859,13652,-1.9928911
860,13661,-0.47789067
861,13671,-1.3529365
862,13680,-0.81961775
863,13689,-1.5359619
864,13698,-1.4139222
865,13708,-0.15047434
866,13717,-2.4256432
867,13726,-1.6981844
868,13734,-1.9627669
869,13744,-0.3313131
870,13753,-3.213583
871,13762,-3.5780761
872,13771,-1.682476
873,13780,-1.7436173
874,13790,-0.87069666
875,13800,-1.2913784
876,13811,-1.080802
877,13820,-1.589596
878,13829,-1.2415891
879,13839,-0.7552837
880,13848,-3.0474634
881,13856,-1.5218478
882,13865,-0.8485965
883,13874,-1.3735232
884,13884,-1.1836567
885,13893,-1.6488835
886,13902,-1.851433
887,13912,-0.5421666
888,13922,-0.3852861
889,13931,-0.76208377
890,13940,-1.023551
891,13950,0.100146994
892,13960,-1.376315
893,13969,-0.70703304
894,13978,-1.5425477
895,13987,-1.4723778
896,13996,-1.1188378
897,14005,-0.8404713
898,14014,-0.3447637
899,14023,-1.0060077
900,14033,-1.0493639
901,14042,-1.2256651
902,14051,-0.67904097
903,14061,-0.14979348
904,14071,-0.032515913
905,14080,-1.9998151
906,14089,-1.0378714
907,14098,-0.806593
908,14107,-0.63601434
909,14116,-1.2916517
910,14126,-1.1601946
911,14135,-1.388659
912,14145,-0.9900171
913,14154,-0.8383227
914,14165,-0.6309071
915,14174,-1.7006108
916,14183,-0.30983692
917,14193,-0.060742967
918,14202,-1.2147067
919,14211,-0.7730316
920,14221,0.009952069
921,14230,-1.4338562
922,14238,-1.5782824
923,14247,-1.5883837
924,14255,-1.601244
925,14267,-0.5547726
926,14276,-1.708984
927,14285,-3.6883674
928,14294,-2.533483
929,14303,-0.935327
930,14312,-0.9221315
931,14321,-0.34476912
932,14330,-1.7907753
933,14339,-0.29496804
934,14361,-1.4947563
935,14380,-1.9387817
936,14402,0.31806645
937,14425,-2.4604483
938,14448,-0.50959593
939,14465,-3.125134
940,14487,-0.052277654
941,14508,0.67088825
942,14531,0.7894833
943,14553,0.3489436
944,14573,-1.0877758
945,14589,-2.2966087
946,14612,-1.1976415
947,14634,-0.1997203
948,14656,-0.6805621
949,14681,0.017745376
950,14699,-2.2143726
951,14721,-0.48426965
952,14746,0.0807026
953,14767,0.24941698
954,14788,0.52010775
955,14811,-1.1895708
956,14835,-1.3841939
957,14857,1.5581625
958,14878,-2.2746334
959,14895,-2.8882344
960,14919,3.7189991
961,14936,-3.4083552
962,14957,-0.2068038
963,14974,-1.6045363
964,14997,0.22782317
965,15013,-2.770496
966,15035,1.5111606
967,15056,-3.1677175
968,15080,-4.7880425
969,15103,-0.039706357
970,15124,0.30082136
971,15147,-1.9284914
972,15169,0.52953124
973,15192,-3.5731695
974,15215,-1.4622321
975,15238,-0.08385134
976,15256,-2.8198526
977,15272,-2.7122724
978,15295,0.12585306
979,15313,-1.6580169
980,15335,-2.7094417
981,15355,-0.48412693
982,15378,-2.4282396
983,15400,0.31581008
984,15421,0.58079875
985,15443,-0.21917537
986,15465,0.049018323
987,15487,-1.096536
988,15506,-1.1586983
989,15526,-0.49760196
990,15543,-2.579754
991,15567,-3.4772964
992,15589,-0.54857033
993,15609,-1.9634103
994,15634,-0.28449678
995,15656,1.0007985
996,15677,-0.86544836
997,15698,0.059008986
998,15720,-2.2022028
999,15739,0.59414697
1000,15763,2.2220407
1001,15783,-1.5053214
1002,15801,-2.6978788
1003,15819,-2.6555455
1004,15843,-1.1082358
1005,15863,-0.30123955
1006,15881,-0.9233132
1007,15900,-0.7573874
1008,15922,-1.5109255
1009,15940,-1.4660561
1010,15957,-2.160625
1011,15979,1.5856929
1012,16001,-1.4315728
1013,16019,-2.208507
1014,16037,-1.9548838
1015,16052,-2.6397088
1016,16068,-3.247964
1017,16089,0.46914452
1018,16106,-2.689711
1019,16127,0.07178241
1020,16150,-2.4731815
1021,16173,-0.2029361
1022,16190,-2.832076
1023,16212,-0.8226163
1024,16234,-1.0328952
1025,16255,2.6702728
1026,16278,-0.39679906
1027,16295,-3.3489442
1028,16319,-0.70587534
1029,16343,-0.53668356
1030,16366,2.7727675
1031,16386,-0.7450464
1032,16398,-18.754772
1033,16411,-19.501522
1034,16424,-19.539331
1035,16437,-18.503794
1036,16450,-19.044548
1037,16463,-16.604734
1038,16476,-18.55938
1039,16489,-19.90227
1040,16502,-19.3708
1041,16515,-19.582111
1042,16528,-19.60141
1043,16541,-18.178146
1044,16554,-19.831451
1045,16567,-19.48914
1046,16580,-17.331163
1047,16593,-19.813002
1048,16606,-19.297514
1049,16618,-17.638647
1050,16631,-18.654564
1051,16644,-18.636711
1052,16657,-19.22292
1053,16670,-19.448454
1054,16683,-19.993755
1055,16696,-18.994362
1056,16709,-16.430779
1057,16722,-19.075787
1058,16734,-18.143665
1059,16747,-19.550318
1060,16759,-18.39965
1061,16772,-19.607384
1062,16785,-18.734676
1063,16798,-17.378801
1064,16811,-19.909098
1065,16824,-18.638182
1066,16836,-18.94574
1067,16849,-19.111492
1068,16862,-19.304956
1069,16875,-18.802893
1070,16888,-18.583326
1071,16901,-16.104143
1072,16914,-20.034248
1073,16926,-18.101944
1074,16939,-19.803503
1075,16952,-19.30206
1076,16965,-17.66813
1077,16978,-18.894234
1078,16991,-16.139605
1079,17004,-18.888565
1080,17017,-19.144257
1081,17030,-18.346565
1082,17043,-19.065744
1083,17056,-20.152483
1084,17069,-19.827936
1085,17082,-19.790415
1086,17095,-19.135084
1087,17108,-16.444065
1088,17121,-18.315489
1089,17134,-19.221525
1090,17146,-18.601213
1091,17159,-19.937222
1092,17171,-19.040054
1093,17184,-16.09356
1094,17197,-19.406305
1095,17210,-20.00957
1096,17223,-16.84128
1097,17236,-19.670784
1098,17249,-20.199106
1099,17261,-18.344633
1100,17274,-16.021519
1101,17287,-17.853518
1102,17300,-18.449451
1103,17313,-19.762184
1104,17326,-16.598938
1105,17339,-19.451256
1106,17352,-16.03941
1107,17365,-19.15271
1108,17378,-19.028257
1109,17391,-16.22707
1110,17404,-18.809017
1111,17417,-18.694773
1112,17430,-19.522589
1113,17443,-18.836966
1114,17456,-19.324099
1115,17469,-18.62551
1116,17482,-19.505817
1117,17495,-18.354523
1118,17508,-19.10744
1119,17521,-18.142042
1120,17534,-19.352741
1121,17547,-18.989258
1122,17560,-19.916092
1123,17573,-18.996695
1124,17585,-18.524202
1125,17598,-18.840254
1126,17611,-19.461288
1127,17623,-18.764086
1128,17635,-17.702126
1129,17648,-19.176361
1130,17660,-17.483631
1131,17673,-19.571215
1132,17687,-18.980818
1133,17700,-19.720413
1134,17713,-16.38965
1135,17726,-19.773354
1136,17739,-20.04628
1137,17752,-17.279089
1138,17765,-20.098545
1139,17778,-18.83087
1140,17791,-19.665041
1141,17804,-19.265907
1142,17817,-15.862494
1143,17830,-18.56931
1144,17843,-17.255299
1145,17856,-19.094383
1146,17869,-19.339071
1147,17882,-19.519545
1148,17895,-20.028088
1149,17908,-19.144691
1150,17921,-19.477926
1151,17934,-18.921112
1152,17946,-18.751411
1153,17959,-19.759665
1154,17972,-20.07511
1155,17985,-18.784767
1156,17998,-16.906303
1157,18011,-18.47639
1158,18024,-19.321077
1159,18037,-20.397997
1160,18050,-19.188486
1161,18063,-18.888134
1162,18076,-19.037926
1163,18089,-16.460783
1164,18102,-16.945381
1165,18115,-19.587532
1166,18128,-18.67992
1167,18141,-20.471199
1168,18154,-19.614122
1169,18166,-18.429533
1170,18179,-18.934849
1171,18191,-17.761955
1172,18203,-18.487808
1173,18216,-16.515352
1174,18229,-19.324833
1175,18242,-19.437597
1176,18255,-19.415949
1177,18268,-19.764194
1178,18281,-19.959986
1179,18293,-17.814346
1180,18306,-19.159943
1181,18319,-19.128027
1182,18332,-18.073698
1183,18345,-19.081522
1184,18358,-19.266813
1185,18371,-19.721277
1186,18384,-19.631554
1187,18397,-18.423716
1188,18409,-18.756618
1189,18422,-18.888945
1190,18434,-16.324068
1191,18459,7.999657
1192,18477,3.9507022
1193,18500,9.300551
1194,18521,8.243559
1195,18551,15.520763
1196,18576,7.645658
1197,18612,11.374389
1198,18645,8.522939
1199,18666,4.459244
1200,18683,6.2927628
1201,18700,4.821357
1202,18726,9.244505
1203,18748,7.74304
1204,18770,8.09565
1205,18796,12.232458
1206,18826,18.431435
1207,18861,20.56435
1208,18885,10.4651575
1209,18917,22.480925
1210,18942,13.353956
1211,18966,11.275715
1212,18990,8.227909
1213,19018,17.417643
1214,19034,2.1359227
1215,19067,17.243511
1216,19096,10.8473425
1217,19125,14.661575
1218,19166,22.692827
1219,19182,1.1615742
